cms_certification_number,n_chow,is_chow,chow_1_date,chow_2_date,chow_3_date,chow_4_date,chow_5_date
145984,0,0,,,,,
145985,1,1,2018-03-01,,,,
145986,0,0,,,,,
145987,0,0,,,,,
145988,0,0,,,,,
145989,0,0,,,,,
145990,0,0,,,,,
145992,1,1,2015-12-01,,,,
145993,0,0,,,,,
145994,2,1,2020-02-01,2023-12-01,,,
145995,2,1,2015-11-01,2023-07-01,,,
145996,1,1,2021-09-30,,,,
145998,0,0,,,,,
145999,1,1,2022-06-30,,,,
146000,1,1,2017-09-01,,,,
146001,0,0,,,,,
146002,1,1,2017-09-01,,,,
146003,0,0,,,,,
146005,1,1,2017-08-02,,,,
146006,0,0,,,,,
146007,0,0,,,,,
146008,0,0,,,,,
146009,0,0,,,,,
146010,1,1,2017-08-02,,,,
146011,0,0,,,,,
146013,0,0,,,,,
146015,0,0,,,,,
146016,0,0,,,,,
146017,0,0,,,,,
146018,1,1,2017-08-01,,,,
146019,0,0,,,,,
146020,0,0,,,,,
146021,0,0,,,,,
146023,0,0,,,,,
146025,0,0,,,,,
146026,0,0,,,,,
146028,1,1,2023-05-01,,,,
146029,0,0,,,,,
146030,1,1,2019-10-01,,,,
146031,0,0,,,,,
146032,1,1,2019-07-01,,,,
146033,0,0,,,,,
146034,2,1,2015-12-01,2023-06-01,,,
146035,0,0,,,,,
146036,1,1,2019-10-01,,,,
146037,0,0,,,,,
146038,0,0,,,,,
146039,0,0,,,,,
146040,0,0,,,,,
146041,0,0,,,,,
146042,0,0,,,,,
146043,0,0,,,,,
146045,0,0,,,,,
146046,1,1,2019-08-01,,,,
146047,0,0,,,,,
146048,1,1,2019-09-01,,,,
146050,0,0,,,,,
146051,1,1,2023-02-01,,,,
146052,1,1,2020-08-31,,,,
146053,2,1,2021-11-01,2023-08-01,,,
146054,1,1,2017-12-01,,,,
146056,0,0,,,,,
146057,0,0,,,,,
146058,0,0,,,,,
146059,1,1,2023-06-30,,,,
146060,0,0,,,,,
146061,0,0,,,,,
146062,0,0,,,,,
146063,1,1,2023-06-30,,,,
146064,0,0,,,,,
146065,1,1,2022-07-01,,,,
146066,0,0,,,,,
146067,0,0,,,,,
146068,0,0,,,,,
146069,0,0,,,,,
146070,0,0,,,,,
146071,0,0,,,,,
146072,0,0,,,,,
146074,0,0,,,,,
146075,0,0,,,,,
146076,0,0,,,,,
146077,0,0,,,,,
146078,1,1,2021-06-25,,,,
146080,0,0,,,,,
146082,0,0,,,,,
146083,0,0,,,,,
146084,0,0,,,,,
146085,1,1,2020-10-31,,,,
146086,0,0,,,,,
146088,0,0,,,,,
146089,0,0,,,,,
146090,0,0,,,,,
146091,0,0,,,,,
146092,0,0,,,,,
146093,0,0,,,,,
146094,0,0,,,,,
146095,0,0,,,,,
146096,0,0,,,,,
146097,0,0,,,,,
146098,0,0,,,,,
146099,0,0,,,,,
146100,0,0,,,,,
146101,0,0,,,,,
146102,0,0,,,,,
146103,0,0,,,,,
146104,0,0,,,,,
146105,0,0,,,,,
146106,0,0,,,,,
146107,0,0,,,,,
146108,0,0,,,,,
146109,0,0,,,,,
146110,0,0,,,,,
146111,0,0,,,,,
146112,1,1,2019-09-01,,,,
146113,0,0,,,,,
146114,0,0,,,,,
146115,0,0,,,,,
146116,0,0,,,,,
146117,0,0,,,,,
146118,0,0,,,,,
146119,1,1,2018-01-01,,,,
146120,0,0,,,,,
146121,0,0,,,,,
146122,0,0,,,,,
146123,1,1,2020-07-15,,,,
146124,1,1,2015-11-09,,,,
146125,0,0,,,,,
146126,0,0,,,,,
146127,0,0,,,,,
146128,0,0,,,,,
146130,0,0,,,,,
146131,0,0,,,,,
146132,0,0,,,,,
146133,0,0,,,,,
146134,1,1,2017-03-01,,,,
146135,0,0,,,,,
146136,1,1,2018-08-02,,,,
146138,1,1,2019-06-01,,,,
146139,0,0,,,,,
146141,0,0,,,,,
146142,0,0,,,,,
146143,2,1,2016-05-01,2023-06-01,,,
146144,1,1,2017-03-01,,,,
146145,0,0,,,,,
146146,1,1,2023-03-01,,,,
146147,0,0,,,,,
146148,0,0,,,,,
146149,1,1,2023-07-01,,,,
146151,0,0,,,,,
146152,0,0,,,,,
146153,0,0,,,,,
146154,0,0,,,,,
146155,0,0,,,,,
146156,0,0,,,,,
146157,0,0,,,,,
146158,0,0,,,,,
146159,1,1,2019-08-30,,,,
146160,0,0,,,,,
146161,0,0,,,,,
146162,0,0,,,,,
146163,0,0,,,,,
146164,1,1,2019-08-30,,,,
146165,0,0,,,,,
146166,0,0,,,,,
146167,0,0,,,,,
146168,1,1,2021-06-25,,,,
146169,1,1,2021-01-01,,,,
146170,0,0,,,,,
146171,0,0,,,,,
146172,1,1,2019-05-01,,,,
146173,1,1,2019-08-02,,,,
146174,0,0,,,,,
146175,1,1,2017-03-01,,,,
146176,1,1,2019-04-02,,,,
146177,0,0,,,,,
146178,0,0,,,,,
146179,0,0,,,,,
146180,0,0,,,,,
146181,0,0,,,,,
146182,0,0,,,,,
146183,0,0,,,,,
146184,0,0,,,,,
146185,0,0,,,,,
146186,0,0,,,,,
146187,0,0,,,,,
146188,0,0,,,,,
146189,0,0,,,,,
146190,0,0,,,,,
146191,0,0,,,,,
146192,0,0,,,,,
146193,0,0,,,,,
146194,0,0,,,,,
146195,0,0,,,,,
146197,0,0,,,,,
146198,0,0,,,,,
155001,0,0,,,,,
155003,0,0,,,,,
155005,1,1,2016-02-01,,,,
155006,0,0,,,,,
155019,0,0,,,,,
155022,0,0,,,,,
155026,1,1,2016-10-31,,,,
155029,0,0,,,,,
155038,0,0,,,,,
155039,0,0,,,,,
155041,0,0,,,,,
155042,1,1,2017-01-01,,,,
155049,0,0,,,,,
155053,0,0,,,,,
155059,0,0,,,,,
155061,1,1,2021-12-01,,,,
155062,0,0,,,,,
155064,0,0,,,,,
155066,0,0,,,,,
155070,1,1,2018-12-01,,,,
155072,0,0,,,,,
155073,1,1,2023-07-01,,,,
155076,0,0,,,,,
155077,1,1,2021-12-01,,,,
155086,0,0,,,,,
155089,0,0,,,,,
155093,1,1,2014-06-01,,,,
155094,0,0,,,,,
155095,0,0,,,,,
155100,0,0,,,,,
155102,0,0,,,,,
155103,0,0,,,,,
155104,1,1,2023-02-01,,,,
155106,0,0,,,,,
155109,0,0,,,,,
155115,0,0,,,,,
155118,0,0,,,,,
155120,0,0,,,,,
155121,0,0,,,,,
155124,0,0,,,,,
155126,0,0,,,,,
155128,0,0,,,,,
155131,0,0,,,,,
155132,0,0,,,,,
155133,0,0,,,,,
155135,0,0,,,,,
155136,0,0,,,,,
155137,0,0,,,,,
155138,0,0,,,,,
155139,0,0,,,,,
155143,0,0,,,,,
155145,1,1,2018-04-01,,,,
155148,0,0,,,,,
155149,0,0,,,,,
155150,0,0,,,,,
155152,0,0,,,,,
155153,0,0,,,,,
155154,0,0,,,,,
155156,0,0,,,,,
155157,0,0,,,,,
155158,1,1,2018-10-01,,,,
155159,0,0,,,,,
155160,0,0,,,,,
155162,0,0,,,,,
155165,0,0,,,,,
155166,0,0,,,,,
155167,0,0,,,,,
155170,0,0,,,,,
155171,0,0,,,,,
155173,1,1,2015-10-01,,,,
155176,0,0,,,,,
155177,0,0,,,,,
155178,0,0,,,,,
155181,0,0,,,,,
155183,0,0,,,,,
155187,0,0,,,,,
155188,0,0,,,,,
155191,1,1,2022-10-01,,,,
155193,0,0,,,,,
155196,0,0,,,,,
155197,1,1,2017-08-01,,,,
155198,0,0,,,,,
155199,0,0,,,,,
155200,0,0,,,,,
155202,0,0,,,,,
155203,0,0,,,,,
155205,1,1,2015-11-01,,,,
155206,0,0,,,,,
155207,0,0,,,,,
155208,1,1,2018-04-01,,,,
155209,0,0,,,,,
155210,0,0,,,,,
155211,1,1,2017-07-15,,,,
155214,1,1,2020-10-01,,,,
155215,0,0,,,,,
155217,0,0,,,,,
155218,0,0,,,,,
155219,0,0,,,,,
155220,0,0,,,,,
155221,1,1,2017-04-01,,,,
155222,0,0,,,,,
155223,0,0,,,,,
155224,0,0,,,,,
155226,0,0,,,,,
155228,0,0,,,,,
155229,1,1,2018-12-01,,,,
155230,0,0,,,,,
155231,1,1,2020-07-01,,,,
155232,0,0,,,,,
155233,0,0,,,,,
155234,0,0,,,,,
155235,0,0,,,,,
155236,0,0,,,,,
155237,0,0,,,,,
155238,0,0,,,,,
155240,0,0,,,,,
155241,0,0,,,,,
155242,0,0,,,,,
155243,0,0,,,,,
155245,0,0,,,,,
155246,0,0,,,,,
155247,1,1,2021-07-01,,,,
155248,0,0,,,,,
155249,0,0,,,,,
155251,0,0,,,,,
155252,0,0,,,,,
155253,1,1,2020-01-01,,,,
155254,0,0,,,,,
155255,0,0,,,,,
155258,0,0,,,,,
155261,0,0,,,,,
155262,0,0,,,,,
155263,1,1,2022-01-01,,,,
155264,0,0,,,,,
155265,0,0,,,,,
155266,1,1,2018-08-01,,,,
155267,0,0,,,,,
155269,0,0,,,,,
155270,0,0,,,,,
155271,0,0,,,,,
155272,0,0,,,,,
155273,0,0,,,,,
155274,0,0,,,,,
155275,0,0,,,,,
155277,0,0,,,,,
155278,0,0,,,,,
155280,0,0,,,,,
155282,0,0,,,,,
155283,1,1,2018-03-31,,,,
155286,0,0,,,,,
155287,1,1,2018-11-01,,,,
155289,0,0,,,,,
155290,0,0,,,,,
155291,0,0,,,,,
155292,0,0,,,,,
155294,1,1,2020-01-01,,,,
155295,0,0,,,,,
155297,0,0,,,,,
155298,0,0,,,,,
155299,0,0,,,,,
155303,0,0,,,,,
155304,0,0,,,,,
155312,0,0,,,,,
155319,0,0,,,,,
155321,0,0,,,,,
155322,0,0,,,,,
155323,0,0,,,,,
155324,1,1,2018-08-01,,,,
155325,0,0,,,,,
155327,2,1,2017-01-01,2017-10-01,,,
155328,0,0,,,,,
155329,0,0,,,,,
155330,0,0,,,,,
155331,1,1,2018-12-01,,,,
155332,1,1,2022-10-01,,,,
155333,0,0,,,,,
155334,0,0,,,,,
155335,0,0,,,,,
155336,0,0,,,,,
155338,1,1,2021-12-31,,,,
155341,0,0,,,,,
155342,0,0,,,,,
155343,1,1,2018-10-01,,,,
155344,1,1,2018-10-01,,,,
155348,1,1,2018-10-01,,,,
155349,1,1,2016-09-01,,,,
155352,0,0,,,,,
155353,0,0,,,,,
155354,0,0,,,,,
155355,0,0,,,,,
155357,0,0,,,,,
155358,0,0,,,,,
155359,1,1,2016-08-01,,,,
155361,0,0,,,,,
155362,0,0,,,,,
155363,0,0,,,,,
155364,1,1,2020-07-31,,,,
155367,0,0,,,,,
155368,0,0,,,,,
155370,1,1,2017-04-01,,,,
155374,1,1,2022-01-01,,,,
155375,0,0,,,,,
155376,1,1,2016-08-01,,,,
155377,0,0,,,,,
155378,0,0,,,,,
155379,1,1,2018-12-01,,,,
155381,0,0,,,,,
155383,0,0,,,,,
155384,0,0,,,,,
155385,0,0,,,,,
155386,0,0,,,,,
155387,0,0,,,,,
155388,0,0,,,,,
155389,0,0,,,,,
155390,0,0,,,,,
155392,0,0,,,,,
155400,1,1,2021-06-27,,,,
155401,0,0,,,,,
155402,1,1,2018-10-01,,,,
155404,0,0,,,,,
155406,0,0,,,,,
155409,0,0,,,,,
155412,2,1,2017-01-01,2017-10-01,,,
155414,0,0,,,,,
155417,0,0,,,,,
155419,0,0,,,,,
155423,1,1,2018-10-01,,,,
155424,0,0,,,,,
155426,0,0,,,,,
155427,0,0,,,,,
155428,1,1,2017-01-01,,,,
155430,0,0,,,,,
155432,0,0,,,,,
155434,0,0,,,,,
155436,0,0,,,,,
155441,1,1,2017-09-01,,,,
155442,0,0,,,,,
155443,0,0,,,,,
155444,0,0,,,,,
155446,1,1,2020-12-31,,,,
155448,0,0,,,,,
155449,1,1,2016-10-01,,,,
155455,0,0,,,,,
155458,1,1,2017-09-01,,,,
155459,0,0,,,,,
155461,0,0,,,,,
155462,0,0,,,,,
155464,1,1,2017-09-01,,,,
155468,1,1,2022-01-01,,,,
155469,0,0,,,,,
155471,0,0,,,,,
155472,0,0,,,,,
155473,1,1,2021-12-01,,,,
155474,0,0,,,,,
155475,0,0,,,,,
155477,1,1,2018-11-01,,,,
155478,0,0,,,,,
155479,1,1,2015-10-01,,,,
155480,0,0,,,,,
155481,0,0,,,,,
155482,0,0,,,,,
155483,0,0,,,,,
155484,0,0,,,,,
155486,0,0,,,,,
155487,0,0,,,,,
155488,0,0,,,,,
155489,0,0,,,,,
155490,0,0,,,,,
155491,1,1,2016-08-01,,,,
155493,0,0,,,,,
155494,0,0,,,,,
155495,0,0,,,,,
155496,0,0,,,,,
155501,0,0,,,,,
155502,0,0,,,,,
155503,0,0,,,,,
155505,2,1,2021-08-01,2023-04-01,,,
155506,1,1,2017-08-01,,,,
155507,0,0,,,,,
155508,0,0,,,,,
155510,1,1,2018-02-01,,,,
155511,1,1,2017-09-01,,,,
155512,0,0,,,,,
155519,1,1,2022-05-01,,,,
155520,0,0,,,,,
155521,0,0,,,,,
155522,1,1,2018-10-01,,,,
155523,0,0,,,,,
155524,0,0,,,,,
155525,1,1,2020-09-01,,,,
155526,0,0,,,,,
155527,0,0,,,,,
155530,0,0,,,,,
155531,1,1,2021-12-01,,,,
155532,0,0,,,,,
155535,0,0,,,,,
155539,0,0,,,,,
155542,0,0,,,,,
155543,0,0,,,,,
155546,0,0,,,,,
155549,0,0,,,,,
155551,0,0,,,,,
155556,0,0,,,,,
155557,0,0,,,,,
155561,0,0,,,,,
155564,0,0,,,,,
155565,0,0,,,,,
155566,0,0,,,,,
155567,0,0,,,,,
155568,0,0,,,,,
155570,0,0,,,,,
155571,0,0,,,,,
155572,0,0,,,,,
155573,0,0,,,,,
155574,0,0,,,,,
155576,0,0,,,,,
155578,0,0,,,,,
155579,0,0,,,,,
155580,0,0,,,,,
155581,0,0,,,,,
155582,0,0,,,,,
155583,0,0,,,,,
155586,0,0,,,,,
155587,1,1,2017-07-01,,,,
155589,0,0,,,,,
155593,1,1,2023-01-01,,,,
155596,0,0,,,,,
155600,0,0,,,,,
155604,0,0,,,,,
155605,0,0,,,,,
155606,1,1,2018-08-01,,,,
155607,0,0,,,,,
155608,0,0,,,,,
155611,0,0,,,,,
155614,1,1,2016-07-01,,,,
155616,1,1,2017-01-01,,,,
155617,0,0,,,,,
155618,1,1,2021-07-01,,,,
155620,0,0,,,,,
155621,1,1,2020-09-01,,,,
155625,0,0,,,,,
155627,0,0,,,,,
155628,0,0,,,,,
155630,0,0,,,,,
155631,0,0,,,,,
155632,0,0,,,,,
155635,0,0,,,,,
155636,0,0,,,,,
155637,0,0,,,,,
155649,0,0,,,,,
155650,0,0,,,,,
155651,0,0,,,,,
155653,0,0,,,,,
155654,0,0,,,,,
155655,0,0,,,,,
155656,0,0,,,,,
155657,0,0,,,,,
155658,0,0,,,,,
155659,0,0,,,,,
155660,0,0,,,,,
155661,0,0,,,,,
155662,0,0,,,,,
155664,0,0,,,,,
155665,1,1,2016-08-01,,,,
155666,1,1,2019-01-01,,,,
155667,0,0,,,,,
155668,1,1,2016-08-01,,,,
155670,0,0,,,,,
155671,0,0,,,,,
155672,1,1,2015-11-01,,,,
155673,1,1,2022-02-01,,,,
155674,0,0,,,,,
155675,0,0,,,,,
155676,0,0,,,,,
155677,2,1,2017-01-01,2017-10-01,,,
155678,0,0,,,,,
155679,0,0,,,,,
155680,0,0,,,,,
155681,0,0,,,,,
155682,0,0,,,,,
155683,0,0,,,,,
155684,1,1,2015-11-01,,,,
155685,0,0,,,,,
155686,0,0,,,,,
155687,0,0,,,,,
155688,1,1,2019-09-01,,,,
155689,1,1,2022-01-01,,,,
155690,1,1,2021-12-01,,,,
155691,0,0,,,,,
155692,2,1,2016-02-01,2022-06-01,,,
155693,0,0,,,,,
155694,0,0,,,,,
155695,0,0,,,,,
155696,0,0,,,,,
155697,0,0,,,,,
155698,0,0,,,,,
155699,1,1,2022-01-01,,,,
155700,1,1,2018-03-15,,,,
155701,0,0,,,,,
155702,0,0,,,,,
155703,0,0,,,,,
155704,0,0,,,,,
155705,2,1,2016-02-01,2022-06-01,,,
155707,1,1,2018-03-01,,,,
155708,0,0,,,,,
155710,1,1,2023-07-01,,,,
155711,1,1,2017-01-01,,,,
155712,0,0,,,,,
155714,0,0,,,,,
155715,0,0,,,,,
155716,1,1,2023-07-01,,,,
155717,0,0,,,,,
155718,1,1,2018-10-01,,,,
155719,1,1,2017-01-01,,,,
155720,0,0,,,,,
155721,1,1,2017-01-01,,,,
155723,0,0,,,,,
155724,0,0,,,,,
155725,0,0,,,,,
155726,0,0,,,,,
155727,0,0,,,,,
155728,1,1,2022-12-01,,,,
155729,0,0,,,,,
155730,1,1,2020-07-01,,,,
155732,0,0,,,,,
155733,0,0,,,,,
155734,0,0,,,,,
155735,0,0,,,,,
155736,0,0,,,,,
155738,1,1,2016-11-30,,,,
155740,0,0,,,,,
155741,0,0,,,,,
155742,0,0,,,,,
155743,1,1,2018-04-01,,,,
155744,0,0,,,,,
155745,0,0,,,,,
155746,0,0,,,,,
155747,0,0,,,,,
155751,0,0,,,,,
155752,0,0,,,,,
155753,0,0,,,,,
155754,0,0,,,,,
155755,0,0,,,,,
155756,0,0,,,,,
155757,0,0,,,,,
155758,0,0,,,,,
155759,0,0,,,,,
155760,0,0,,,,,
155761,0,0,,,,,
155762,0,0,,,,,
155763,1,1,2017-09-01,,,,
155764,1,1,2017-04-30,,,,
155766,1,1,2019-02-01,,,,
155767,0,0,,,,,
155768,0,0,,,,,
155769,0,0,,,,,
155770,0,0,,,,,
155771,0,0,,,,,
155772,0,0,,,,,
155773,0,0,,,,,
155774,0,0,,,,,
155775,0,0,,,,,
155776,0,0,,,,,
155777,0,0,,,,,
155778,1,1,2016-05-01,,,,
155779,0,0,,,,,
155780,0,0,,,,,
155782,0,0,,,,,
155783,0,0,,,,,
155784,0,0,,,,,
155785,0,0,,,,,
155786,0,0,,,,,
155787,0,0,,,,,
155788,0,0,,,,,
155789,0,0,,,,,
155790,0,0,,,,,
155791,0,0,,,,,
155792,0,0,,,,,
155793,0,0,,,,,
155794,0,0,,,,,
155795,0,0,,,,,
155796,0,0,,,,,
155797,0,0,,,,,
155798,0,0,,,,,
155799,1,1,2018-09-21,,,,
155800,0,0,,,,,
155801,0,0,,,,,
155802,0,0,,,,,
155803,0,0,,,,,
155804,0,0,,,,,
155805,0,0,,,,,
155806,0,0,,,,,
155807,0,0,,,,,
155808,0,0,,,,,
155809,1,1,2015-01-01,,,,
155810,0,0,,,,,
155811,0,0,,,,,
155812,0,0,,,,,
155813,0,0,,,,,
155814,1,1,2021-12-01,,,,
155815,0,0,,,,,
155816,0,0,,,,,
155817,1,1,2019-08-30,,,,
155818,0,0,,,,,
155819,0,0,,,,,
155820,1,1,2017-09-01,,,,
155821,2,1,2017-01-01,2017-10-01,,,
155822,0,0,,,,,
155823,1,1,2016-03-01,,,,
155824,0,0,,,,,
155825,0,0,,,,,
155826,1,1,2018-11-14,,,,
155827,2,1,2015-01-07,2017-08-01,,,
155828,1,1,2022-06-01,,,,
155829,0,0,,,,,
155830,0,0,,,,,
155831,0,0,,,,,
155833,0,0,,,,,
155834,0,0,,,,,
155835,0,0,,,,,
155836,1,1,2017-10-01,,,,
155837,0,0,,,,,
155838,0,0,,,,,
155839,1,1,2018-10-01,,,,
155840,0,0,,,,,
155841,0,0,,,,,
155842,0,0,,,,,
155843,1,1,2019-09-01,,,,
155844,0,0,,,,,
155845,1,1,2018-05-01,,,,
155846,1,1,2019-01-01,,,,
155847,0,0,,,,,
155848,0,0,,,,,
155849,1,1,2019-03-01,,,,
155850,0,0,,,,,
155851,1,1,2019-01-01,,,,
155852,0,0,,,,,
155853,1,1,2016-11-03,,,,
155854,1,1,2019-09-01,,,,
155855,0,0,,,,,
155856,2,1,2020-12-31,2021-05-31,,,
155857,0,0,,,,,
155858,0,0,,,,,
155859,0,0,,,,,
165006,0,0,,,,,
165017,0,0,,,,,
165019,0,0,,,,,
165030,0,0,,,,,
165033,0,0,,,,,
165034,0,0,,,,,
165049,0,0,,,,,
165072,0,0,,,,,
165081,0,0,,,,,
165082,1,1,2017-07-01,,,,
165104,0,0,,,,,
165118,0,0,,,,,
165135,0,0,,,,,
165145,1,1,2018-09-01,,,,
165146,0,0,,,,,
165149,0,0,,,,,
165151,0,0,,,,,
165152,0,0,,,,,
165155,0,0,,,,,
165156,0,0,,,,,
165157,0,0,,,,,
165158,1,1,2019-09-17,,,,
165161,1,1,2019-02-01,,,,
165162,1,1,2020-03-01,,,,
165163,0,0,,,,,
165165,0,0,,,,,
165167,0,0,,,,,
165169,0,0,,,,,
165170,1,1,2020-03-01,,,,
165171,0,0,,,,,
165172,0,0,,,,,
165173,1,1,2016-02-01,,,,
165174,1,1,2016-02-01,,,,
165175,0,0,,,,,
165177,0,0,,,,,
165178,0,0,,,,,
165179,1,1,2020-03-01,,,,
165180,0,0,,,,,
165181,0,0,,,,,
165185,1,1,2018-09-01,,,,
165186,0,0,,,,,
165187,0,0,,,,,
165188,1,1,2019-09-17,,,,
165189,0,0,,,,,
165190,0,0,,,,,
165191,0,0,,,,,
165192,0,0,,,,,
165193,0,0,,,,,
165196,1,1,2016-02-01,,,,
165197,1,1,2016-04-01,,,,
165198,1,1,2016-02-01,,,,
165199,0,0,,,,,
165202,1,1,2019-09-17,,,,
165203,0,0,,,,,
165204,1,1,2021-07-01,,,,
165205,0,0,,,,,
165206,1,1,2018-09-01,,,,
165207,0,0,,,,,
165208,1,1,2020-03-01,,,,
165209,0,0,,,,,
165210,0,0,,,,,
165211,0,0,,,,,
165213,0,0,,,,,
165214,0,0,,,,,
165215,0,0,,,,,
165217,1,1,2022-11-01,,,,
165218,3,1,2017-01-01,2021-07-01,2023-07-01,,
165219,0,0,,,,,
165220,1,1,2019-09-17,,,,
165222,0,0,,,,,
165223,0,0,,,,,
165224,0,0,,,,,
165225,0,0,,,,,
165226,0,0,,,,,
165227,0,0,,,,,
165228,0,0,,,,,
165230,0,0,,,,,
165231,1,1,2020-03-01,,,,
165232,0,0,,,,,
165233,1,1,2020-03-01,,,,
165234,0,0,,,,,
165235,1,1,2016-02-01,,,,
165236,0,0,,,,,
165237,0,0,,,,,
165238,1,1,2016-02-01,,,,
165239,0,0,,,,,
165240,0,0,,,,,
165241,1,1,2016-02-01,,,,
165243,0,0,,,,,
165245,0,0,,,,,
165247,0,0,,,,,
165248,1,1,2016-02-01,,,,
165249,0,0,,,,,
165251,0,0,,,,,
165252,0,0,,,,,
165253,0,0,,,,,
165254,0,0,,,,,
165255,0,0,,,,,
165256,0,0,,,,,
165257,0,0,,,,,
165259,0,0,,,,,
165260,2,1,2016-10-15,2021-05-14,,,
165261,0,0,,,,,
165262,0,0,,,,,
165263,0,0,,,,,
165264,0,0,,,,,
165265,0,0,,,,,
165266,0,0,,,,,
165267,0,0,,,,,
165268,1,1,2017-04-01,,,,
165269,0,0,,,,,
165270,0,0,,,,,
165271,0,0,,,,,
165272,1,1,2020-03-01,,,,
165273,0,0,,,,,
165274,0,0,,,,,
165275,0,0,,,,,
165278,0,0,,,,,
165279,0,0,,,,,
165280,0,0,,,,,
165281,0,0,,,,,
165282,0,0,,,,,
165283,0,0,,,,,
165284,0,0,,,,,
165285,0,0,,,,,
165286,0,0,,,,,
165287,0,0,,,,,
165288,0,0,,,,,
165290,0,0,,,,,
165291,0,0,,,,,
165292,0,0,,,,,
165293,0,0,,,,,
165294,0,0,,,,,
165295,0,0,,,,,
165296,0,0,,,,,
165297,0,0,,,,,
165298,0,0,,,,,
165299,0,0,,,,,
165300,0,0,,,,,
165301,1,1,2021-11-01,,,,
165302,0,0,,,,,
165303,0,0,,,,,
165304,0,0,,,,,
165305,0,0,,,,,
165306,0,0,,,,,
165307,1,1,2019-01-01,,,,
165308,0,0,,,,,
165309,0,0,,,,,
165310,0,0,,,,,
165311,1,1,2018-12-17,,,,
165312,0,0,,,,,
165313,0,0,,,,,
165314,0,0,,,,,
165316,0,0,,,,,
165318,0,0,,,,,
165320,0,0,,,,,
165322,0,0,,,,,
165323,0,0,,,,,
165324,0,0,,,,,
165325,0,0,,,,,
165326,0,0,,,,,
165327,0,0,,,,,
165329,0,0,,,,,
165330,0,0,,,,,
165331,0,0,,,,,
165332,1,1,2017-03-01,,,,
165333,0,0,,,,,
165334,0,0,,,,,
165335,0,0,,,,,
165336,0,0,,,,,
165337,0,0,,,,,
165338,0,0,,,,,
165339,0,0,,,,,
165340,0,0,,,,,
165341,0,0,,,,,
165342,0,0,,,,,
165343,0,0,,,,,
165344,2,1,2017-03-01,2021-05-14,,,
165345,0,0,,,,,
165346,0,0,,,,,
165347,0,0,,,,,
165349,0,0,,,,,
165350,1,1,2021-02-01,,,,
165351,0,0,,,,,
165352,0,0,,,,,
165353,0,0,,,,,
165354,0,0,,,,,
165355,1,1,2021-07-01,,,,
165356,0,0,,,,,
165357,1,1,2021-04-01,,,,
165358,0,0,,,,,
165359,0,0,,,,,
165361,0,0,,,,,
165362,0,0,,,,,
165363,0,0,,,,,
165364,0,0,,,,,
165365,0,0,,,,,
165366,0,0,,,,,
165367,0,0,,,,,
165368,0,0,,,,,
165369,0,0,,,,,
165371,0,0,,,,,
165372,0,0,,,,,
165373,1,1,2021-04-01,,,,
165374,0,0,,,,,
165375,0,0,,,,,
165376,2,1,2017-05-01,2021-05-14,,,
165377,0,0,,,,,
165379,0,0,,,,,
165380,0,0,,,,,
165381,1,1,2021-07-01,,,,
165382,0,0,,,,,
165383,0,0,,,,,
165384,0,0,,,,,
165385,0,0,,,,,
165386,0,0,,,,,
165387,2,1,2017-03-01,2021-05-14,,,
165388,0,0,,,,,
165389,0,0,,,,,
165390,0,0,,,,,
165391,1,1,2021-11-01,,,,
165394,2,1,2017-07-01,2021-07-01,,,
165395,0,0,,,,,
165396,0,0,,,,,
165397,0,0,,,,,
165398,0,0,,,,,
165399,0,0,,,,,
165401,0,0,,,,,
165402,1,1,2017-11-01,,,,
165403,0,0,,,,,
165404,0,0,,,,,
165405,0,0,,,,,
165406,0,0,,,,,
165408,1,1,2017-11-01,,,,
165411,0,0,,,,,
165412,1,1,2018-07-01,,,,
165413,0,0,,,,,
165414,1,1,2016-04-01,,,,
165416,0,0,,,,,
165418,0,0,,,,,
165420,0,0,,,,,
165421,0,0,,,,,
165423,0,0,,,,,
165424,0,0,,,,,
165425,0,0,,,,,
165426,2,1,2017-03-01,2021-05-14,,,
165427,1,1,2021-07-01,,,,
165428,0,0,,,,,
165431,0,0,,,,,
165432,0,0,,,,,
165433,0,0,,,,,
165434,0,0,,,,,
165435,0,0,,,,,
165436,1,1,2017-04-01,,,,
165437,0,0,,,,,
165438,0,0,,,,,
165439,1,1,2016-08-01,,,,
165440,2,1,2016-11-11,2021-07-31,,,
165441,0,0,,,,,
165442,0,0,,,,,
165443,0,0,,,,,
165444,0,0,,,,,
165445,2,1,2017-01-01,2021-05-14,,,
165446,0,0,,,,,
165447,0,0,,,,,
165448,1,1,2016-07-01,,,,
165449,0,0,,,,,
165450,0,0,,,,,
165451,1,1,2017-11-01,,,,
165452,0,0,,,,,
165453,1,1,2021-05-14,,,,
165455,1,1,2017-11-01,,,,
165456,0,0,,,,,
165457,0,0,,,,,
165458,2,1,2017-01-01,2021-05-14,,,
165460,0,0,,,,,
165461,0,0,,,,,
165462,0,0,,,,,
165463,0,0,,,,,
165465,0,0,,,,,
165466,0,0,,,,,
165467,0,0,,,,,
165468,0,0,,,,,
165469,0,0,,,,,
165470,0,0,,,,,
165471,0,0,,,,,
165472,0,0,,,,,
165473,0,0,,,,,
165474,0,0,,,,,
165475,0,0,,,,,
165476,0,0,,,,,
165478,1,1,2020-10-01,,,,
165479,0,0,,,,,
165480,0,0,,,,,
165481,0,0,,,,,
165482,0,0,,,,,
